hotel,arrival_date,arrival_date_year,arrival_month_num,arrival_date_month,lead_time,total_nights,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,total_guests,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,customer_type,adr,booking_revenue,required_car_parking_spaces,total_of_special_requests,is_canceled,is_canceled_flag,reservation_status,reservation_status_date
City Hotel,2017-04-30,2017,4,April,122,4,2,2,2,0.0,0,2.0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,Transient,128.25,513.0,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-04-30,2017,4,April,122,4,2,2,2,0.0,0,2.0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,Transient,128.25,513.0,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-04-30,2017,4,April,122,4,2,2,2,0.0,0,2.0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,Transient,128.25,513.0,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-05-03,2017,5,May,7,1,0,1,1,0.0,0,1.0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,160.0,160.0,0,2,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,132,3,1,2,2,0.0,0,2.0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,126.0,378.0,0,2,0,No,Check-Out,2017-05-04
City Hotel,2017-05-03,2017,5,May,19,1,0,1,1,0.0,0,1.0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,120.0,120.0,0,2,0,No,Check-Out,2017-05-04
City Hotel,2017-05-03,2017,5,May,19,1,0,1,1,0.0,0,1.0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,120.0,120.0,0,2,0,No,Check-Out,2017-05-04
City Hotel,2017-05-02,2017,5,May,4,2,0,2,2,0.0,0,2.0,SC,ZAF,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,89.0,178.0,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,81,3,1,2,3,0.0,0,3.0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,Transient,230.0,690.0,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-05-02,2017,5,May,33,2,0,2,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,99.0,198.0,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-04-30,2017,4,April,94,4,2,2,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,123.75,495.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-02,2017,5,May,13,2,0,2,1,0.0,0,1.0,SC,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,92.0,184.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,64,3,1,2,2,0.0,0,2.0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,144.0,432.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-02,2017,5,May,103,2,0,2,3,0.0,0,3.0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,125.09,250.18,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-03,2017,5,May,2,1,0,1,2,0.0,0,2.0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,180.0,180.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-03,2017,5,May,2,1,0,1,2,0.0,0,2.0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,180.0,180.0,0,2,0,No,Check-Out,2017-05-04
City Hotel,2017-04-29,2017,4,April,112,5,2,3,2,0.0,0,2.0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient,104.4,522.0,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-05-02,2017,5,May,77,2,0,2,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,Transient,80.0,160.0,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,29,3,1,2,2,0.0,0,2.0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,135.2,405.59999999999997,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,65,3,1,2,2,0.0,0,2.0,BB,LUX,Direct,Direct,0,0,0,A,A,1,No Deposit,Transient,141.2,423.59999999999997,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-05-03,2017,5,May,0,1,0,1,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,Transient,180.0,180.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,7,3,1,2,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,144.0,432.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-04-29,2017,4,April,102,5,2,3,2,2.0,0,4.0,BB,NLD,Direct,Direct,0,0,0,F,F,1,No Deposit,Transient,180.0,900.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,83,3,1,2,2,0.0,0,2.0,SC,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,80.1,240.29999999999998,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,90,3,1,2,2,0.0,0,2.0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,108.0,324.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-02,2017,5,May,1,2,0,2,1,0.0,0,1.0,BB,BEL,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,Transient,160.0,320.0,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-05-02,2017,5,May,81,2,0,2,2,0.0,0,2.0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,117.0,234.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-02,2017,5,May,9,2,0,2,2,0.0,0,2.0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,89.0,178.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,17,3,1,2,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,140.0,420.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,93,3,1,2,2,0.0,0,2.0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,89.1,267.29999999999995,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,26,3,1,2,2,0.0,0,2.0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,99.0,297.0,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,101,3,1,2,1,0.0,0,1.0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,117.0,351.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,17,3,1,2,1,0.0,0,1.0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,120.0,360.0,0,1,0,No,Check-Out,2017-05-04
City Hotel,2017-04-30,2017,4,April,103,4,2,2,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,Transient,85.0,340.0,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-04-30,2017,4,April,103,4,2,2,2,0.0,0,2.0,BB,TUR,Offline TA/TO,TA/TO,0,0,0,A,K,0,No Deposit,Transient,85.0,340.0,0,0,0,No,Check-Out,2017-05-04
City Hotel,2017-05-01,2017,5,May,93,3,1,2,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,126.0,378.0,0,2,0,No,Check-Out,2017-05-04
City Hotel,2017-05-04,2017,5,May,2,4,1,3,2,0.0,0,2.0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,Transient,150.0,600.0,0,1,0,No,Check-Out,2017-05-08
City Hotel,2017-05-01,2017,5,May,118,4,1,3,2,0.0,0,2.0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,126.0,504.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,200,3,0,3,2,0.0,0,2.0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,164.7,494.09999999999997,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,58,4,1,3,2,1.0,0,3.0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,162.0,648.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,175,3,0,3,1,0.0,0,1.0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,90.0,270.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,86,3,0,3,2,0.0,0,2.0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,97.02,291.06,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,86,3,0,3,2,0.0,0,2.0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,97.02,291.06,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,82,3,0,3,2,0.0,0,2.0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,89.1,267.29999999999995,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,6,3,0,3,1,0.0,0,1.0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,Transient,95.0,285.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-03,2017,5,May,14,2,0,2,1,0.0,0,1.0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,140.0,280.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-03,2017,5,May,1,2,0,2,1,0.0,0,1.0,BB,PRT,Complementary,Direct,0,0,0,A,D,1,No Deposit,Transient,0.0,0.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,50,4,1,3,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,153.0,612.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-03,2017,5,May,13,2,0,2,1,0.0,0,1.0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,112.0,224.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,17,4,1,3,2,0.0,0,2.0,BB,HRV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,140.0,560.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,13,4,1,3,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,112.0,448.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,46,3,0,3,2,0.0,0,2.0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,152.1,456.29999999999995,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,6,1,0,1,1,0.0,0,1.0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,Transient-Party,175.0,175.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,7,4,1,3,1,0.0,0,1.0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,210.0,840.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,175,4,1,3,2,0.0,0,2.0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,99.0,396.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-03,2017,5,May,36,2,0,2,2,0.0,0,2.0,BB,ZAF,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient,134.1,268.2,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,0,1,0,1,1,0.0,0,1.0,BB,PRT,Corporate,Direct,0,0,0,A,E,0,No Deposit,Transient,85.0,85.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,67,3,0,3,2,0.0,0,2.0,BB,SWE,Groups,Corporate,0,0,0,A,A,0,No Deposit,Transient-Party,120.0,360.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,5,4,1,3,2,0.0,0,2.0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,Transient,175.0,700.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,102,3,0,3,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,Transient,85.0,255.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,1,1,0,1,2,2.0,0,4.0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,Transient,260.0,260.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,210,4,1,3,2,0.0,0,2.0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,117.0,468.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,8,1,0,1,2,0.0,0,2.0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,89.0,89.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,210,4,1,3,2,0.0,0,2.0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,117.0,468.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,89,3,0,3,2,0.0,0,2.0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,Transient,126.0,378.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,89,3,0,3,2,0.0,0,2.0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,Transient,126.0,378.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,210,4,1,3,2,0.0,0,2.0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,117.0,468.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,92,3,0,3,2,0.0,0,2.0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient,108.0,324.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,157,4,1,3,2,0.0,0,2.0,HB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,Transient,134.25,537.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,104,3,0,3,2,0.0,0,2.0,BB,IRQ,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient,108.0,324.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,64,3,0,3,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,89.1,267.29999999999995,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,102,3,0,3,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,Transient,85.0,255.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,35,4,1,3,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,99.0,396.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,35,4,1,3,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,99.0,396.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-03,2017,5,May,1,2,0,2,2,0.0,0,2.0,SC,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient,150.0,300.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,96,4,1,3,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,Transient,85.0,340.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-03,2017,5,May,16,2,0,2,2,0.0,0,2.0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,Transient,140.0,280.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,96,4,1,3,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,Transient,85.0,340.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,96,4,1,3,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,Transient,85.0,340.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,67,3,0,3,2,0.0,0,2.0,BB,NOR,Groups,Corporate,0,0,0,A,A,0,No Deposit,Transient-Party,120.0,360.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,90,3,0,3,2,0.0,0,2.0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,97.02,291.06,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,67,3,0,3,2,0.0,0,2.0,BB,NOR,Groups,Corporate,0,0,0,A,A,0,No Deposit,Transient-Party,120.0,360.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,113,3,0,3,2,0.0,0,2.0,BB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,Transient-Party,120.0,360.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,67,3,0,3,2,0.0,0,2.0,BB,ESP,Groups,Corporate,0,0,0,A,A,0,No Deposit,Transient-Party,120.0,360.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-04-30,2017,4,April,137,5,2,3,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,137.7,688.5,0,3,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,67,3,0,3,2,0.0,0,2.0,BB,NOR,Groups,Corporate,0,0,0,A,A,0,No Deposit,Transient-Party,120.0,360.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,35,4,1,3,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,99.0,396.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-03,2017,5,May,33,2,0,2,2,0.0,0,2.0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,Transient,100.0,200.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,143,3,0,3,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,126.0,378.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,96,4,1,3,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,89.1,356.4,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,71,4,1,3,2,0.0,0,2.0,SC,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,Transient,108.0,432.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,16,4,1,3,2,1.0,0,3.0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,144.4,577.6,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,207,3,0,3,2,0.0,0,2.0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,117.0,351.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,207,3,0,3,2,0.0,0,2.0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,117.0,351.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,27,3,0,3,2,0.0,0,2.0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,99.0,297.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,67,3,0,3,1,0.0,0,1.0,BB,RUS,Groups,Corporate,0,0,0,A,A,1,No Deposit,Transient-Party,110.0,330.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-04-29,2017,4,April,27,6,2,4,2,0.0,0,2.0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,141.0,846.0,0,3,0,No,Check-Out,2017-05-05
City Hotel,2017-05-03,2017,5,May,37,2,0,2,2,0.0,0,2.0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,149.0,298.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,67,3,0,3,2,0.0,0,2.0,BB,NOR,Groups,Corporate,0,0,0,A,A,0,No Deposit,Transient-Party,120.0,360.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,2,1,0,1,1,0.0,0,1.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,125.0,125.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,70,4,1,3,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,123.0,492.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,6,1,0,1,1,0.0,0,1.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient-Party,120.0,120.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,6,1,0,1,1,0.0,0,1.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,Transient-Party,115.0,115.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,6,1,0,1,1,0.0,0,1.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient-Party,120.0,120.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,30,4,1,3,2,0.0,0,2.0,BB,LUX,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,179.0,716.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-03,2017,5,May,111,2,0,2,2,0.0,0,2.0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,89.1,178.2,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,67,3,0,3,2,0.0,0,2.0,BB,DNK,Groups,Corporate,0,0,0,A,A,0,No Deposit,Transient-Party,120.0,360.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-03,2017,5,May,15,2,0,2,2,0.0,0,2.0,SC,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,120.0,240.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,20,1,0,1,1,0.0,0,1.0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,130.0,130.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,311,1,0,1,2,0.0,0,2.0,BB,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,109.8,109.8,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,0,1,0,1,2,0.0,0,2.0,BB,BEL,Direct,Direct,0,0,0,A,B,0,No Deposit,Transient,142.0,142.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,7,1,0,1,2,0.0,0,2.0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,Transient,150.0,150.0,0,3,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,58,4,1,3,2,0.0,0,2.0,HB,FRA,Direct,Direct,0,0,0,D,D,1,No Deposit,Transient,189.5,758.0,0,3,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,24,1,0,1,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,178.0,178.0,1,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,5,4,1,3,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,180.0,720.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,27,3,0,3,2,0.0,0,2.0,BB,CHE,Direct,Direct,0,0,0,E,E,2,No Deposit,Transient,204.0,612.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,50,4,1,3,2,0.0,0,2.0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,126.0,504.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,58,3,0,3,2,0.0,0,2.0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,115.2,345.6,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,210,4,1,3,2,0.0,0,2.0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,117.0,468.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-02,2017,5,May,17,3,0,3,2,0.0,0,2.0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,120.0,360.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-03,2017,5,May,0,2,0,2,1,0.0,0,1.0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,150.0,300.0,0,2,0,No,Check-Out,2017-05-05
City Hotel,2017-05-03,2017,5,May,1,2,0,2,1,0.0,0,1.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,112.0,224.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,55,1,0,1,3,0.0,0,3.0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,189.0,189.0,0,1,0,No,Check-Out,2017-05-05
City Hotel,2017-05-04,2017,5,May,17,1,0,1,2,0.0,0,2.0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,Transient,130.0,130.0,0,0,0,No,Check-Out,2017-05-05
City Hotel,2017-05-01,2017,5,May,89,4,1,3,2,0.0,0,2.0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,92.17,368.68,0,1,0,No,Check-Out,2017-05-05
